A and B and Lecture Rooms,http://codeforces.com/problemset/problem/519/E
A and B and Interesting Substrings,http://codeforces.com/problemset/problem/519/D
A and B and Team Training,http://codeforces.com/problemset/problem/519/C
A and B and Compilation Errors,http://codeforces.com/problemset/problem/519/B
A and B and Chess,http://codeforces.com/problemset/problem/519/A
Pasha and Pipe,http://codeforces.com/problemset/problem/518/F
Arthur and Questions,http://codeforces.com/problemset/problem/518/E
Ilya and Escalator,http://codeforces.com/problemset/problem/518/D
Anya and Smartphone,http://codeforces.com/problemset/problem/518/C
Tanya and Postcard,http://codeforces.com/problemset/problem/518/B
Vitaly and Strings,http://codeforces.com/problemset/problem/518/A
Drazil and His Happy Friends,http://codeforces.com/problemset/problem/516/E
Drazil and Morning Exercise,http://codeforces.com/problemset/problem/516/D
Drazil and Park,http://codeforces.com/problemset/problem/515/E
Drazil and Tiles,http://codeforces.com/problemset/problem/515/D
Drazil and Factorial,http://codeforces.com/problemset/problem/515/C
Drazil and His Happy Friends,http://codeforces.com/problemset/problem/515/B
Drazil and Date,http://codeforces.com/problemset/problem/515/A
Darth Vader and Tree,http://codeforces.com/problemset/problem/514/E
R2D2 and Droid Army,http://codeforces.com/problemset/problem/514/D
Watto and Mechanism,http://codeforces.com/problemset/problem/514/C
Han Solo and Lazer Gun,http://codeforces.com/problemset/problem/514/B
Chewbaсca and Number,http://codeforces.com/problemset/problem/514/A
Inversions problem,http://codeforces.com/problemset/problem/513/G3
Inversions problem,http://codeforces.com/problemset/problem/513/G2
Inversions problem,http://codeforces.com/problemset/problem/513/G1
Scaygerboss,http://codeforces.com/problemset/problem/513/F2
Scaygerboss,http://codeforces.com/problemset/problem/513/F1
Subarray Cuts,http://codeforces.com/problemset/problem/513/E2
Subarray Cuts,http://codeforces.com/problemset/problem/513/E1
Constrained Tree,http://codeforces.com/problemset/problem/513/D2
Constrained Tree,http://codeforces.com/problemset/problem/513/D1
Second price auction,http://codeforces.com/problemset/problem/513/C
Permutations,http://codeforces.com/problemset/problem/513/B2
Permutations,http://codeforces.com/problemset/problem/513/B1
Game,http://codeforces.com/problemset/problem/513/A
Fox And Polygon,http://codeforces.com/problemset/problem/512/E
Fox And Travelling,http://codeforces.com/problemset/problem/512/D
Fox And Dinner,http://codeforces.com/problemset/problem/510/E
Fox And Jumping,http://codeforces.com/problemset/problem/510/D
Fox And Names,http://codeforces.com/problemset/problem/510/C
Fox And Two Dots,http://codeforces.com/problemset/problem/510/B
Fox And Snake,http://codeforces.com/problemset/problem/510/A
Progress Monitoring,http://codeforces.com/problemset/problem/509/F
Pretty Song,http://codeforces.com/problemset/problem/509/E
Restoring Numbers,http://codeforces.com/problemset/problem/509/D
Sums of Digits,http://codeforces.com/problemset/problem/509/C
Painting Pebbles,http://codeforces.com/problemset/problem/509/B
Maximum in Table,http://codeforces.com/problemset/problem/509/A
Arthur and Brackets,http://codeforces.com/problemset/problem/508/E
Tanya and Password,http://codeforces.com/problemset/problem/508/D
Anya and Ghosts,http://codeforces.com/problemset/problem/508/C
Anton and currency you all know,http://codeforces.com/problemset/problem/508/B
Pasha and Pixels,http://codeforces.com/problemset/problem/508/A
Breaking Good,http://codeforces.com/problemset/problem/507/E
The Maths Lecture,http://codeforces.com/problemset/problem/507/D
Guess Your Way Out!,http://codeforces.com/problemset/problem/507/C
Amr and Pins,http://codeforces.com/problemset/problem/507/B
Amr and Music,http://codeforces.com/problemset/problem/507/A
Mr. Kitayuta's Gift,http://codeforces.com/problemset/problem/506/E
Mr. Kitayuta's Colorful Graph,http://codeforces.com/problemset/problem/506/D
Mr. Kitayuta vs. Bamboos,http://codeforces.com/problemset/problem/505/E
Mr. Kitayuta's Technology,http://codeforces.com/problemset/problem/505/D
Mr. Kitayuta, the Treasure Hunter,http://codeforces.com/problemset/problem/505/C
Mr. Kitayuta's Colorful Graph,http://codeforces.com/problemset/problem/505/B
Mr. Kitayuta's Gift,http://codeforces.com/problemset/problem/505/A
Misha and LCP on Tree,http://codeforces.com/problemset/problem/504/E
Misha and XOR,http://codeforces.com/problemset/problem/504/D
Misha and Palindrome Degree,http://codeforces.com/problemset/problem/501/E
Misha and Permutations Summation,http://codeforces.com/problemset/problem/501/D
Misha and Forest,http://codeforces.com/problemset/problem/501/C
Misha and Changing Handles,http://codeforces.com/problemset/problem/501/B
Contest,http://codeforces.com/problemset/problem/501/A
New Year Running,http://codeforces.com/problemset/problem/500/G
New Year Shopping,http://codeforces.com/problemset/problem/500/F
New Year Domino,http://codeforces.com/problemset/problem/500/E
New Year Santa Network,http://codeforces.com/problemset/problem/500/D
New Year Book Reading,http://codeforces.com/problemset/problem/500/C
New Year Permutation,http://codeforces.com/problemset/problem/500/B
New Year Transportation,http://codeforces.com/problemset/problem/500/A
Lecture,http://codeforces.com/problemset/problem/499/B
Watching a movie,http://codeforces.com/problemset/problem/499/A
Stairs and Lines,http://codeforces.com/problemset/problem/498/E
Traffic Jams in the Land,http://codeforces.com/problemset/problem/498/D
Array and Operations,http://codeforces.com/problemset/problem/498/C
Name That Tune,http://codeforces.com/problemset/problem/498/B
Crazy Town,http://codeforces.com/problemset/problem/498/A
Subsequences Return,http://codeforces.com/problemset/problem/497/E
Gears,http://codeforces.com/problemset/problem/497/D
Distributing Parts ,http://codeforces.com/problemset/problem/496/E
Tennis Game,http://codeforces.com/problemset/problem/496/D
Removing Columns,http://codeforces.com/problemset/problem/496/C
Secret Combination,http://codeforces.com/problemset/problem/496/B
Minimum Difficulty,http://codeforces.com/problemset/problem/496/A
Modular Equations,http://codeforces.com/problemset/problem/495/B
Digital Counter,http://codeforces.com/problemset/problem/495/A
Sharti,http://codeforces.com/problemset/problem/494/E
Birthday,http://codeforces.com/problemset/problem/494/D
Helping People,http://codeforces.com/problemset/problem/494/C
Obsessive String,http://codeforces.com/problemset/problem/494/B
Treasure,http://codeforces.com/problemset/problem/494/A
Vasya and Polynomial,http://codeforces.com/problemset/problem/493/E
Vasya and Chess,http://codeforces.com/problemset/problem/493/D
Vasya and Basketball,http://codeforces.com/problemset/problem/493/C
Vasya and Wrestling,http://codeforces.com/problemset/problem/493/B
Vasya and Football,http://codeforces.com/problemset/problem/493/A
Vanya and Field,http://codeforces.com/problemset/problem/492/E
Vanya and Computer Game,http://codeforces.com/problemset/problem/492/D
Vanya and Exams,http://codeforces.com/problemset/problem/492/C
Vanya and Lanterns,http://codeforces.com/problemset/problem/492/B
Vanya and Cubes,http://codeforces.com/problemset/problem/492/A
Deciphering,http://codeforces.com/problemset/problem/491/C
New York Hotel,http://codeforces.com/problemset/problem/491/B
Up the hill,http://codeforces.com/problemset/problem/491/A
Treeland Tour,http://codeforces.com/problemset/problem/490/F
Restoring Increasing Sequence,http://codeforces.com/problemset/problem/490/E
Chocolate,http://codeforces.com/problemset/problem/490/D
Hacking Cypher,http://codeforces.com/problemset/problem/490/C
Queue,http://codeforces.com/problemset/problem/490/B
Team Olympiad,http://codeforces.com/problemset/problem/490/A
Special Matrices,http://codeforces.com/problemset/problem/489/F
Hiking,http://codeforces.com/problemset/problem/489/E
Unbearable Controversy of Being,http://codeforces.com/problemset/problem/489/D
Given Length and Sum of Digits...,http://codeforces.com/problemset/problem/489/C
BerSU Ball,http://codeforces.com/problemset/problem/489/B
SwapSort,http://codeforces.com/problemset/problem/489/A
Candy Boxes,http://codeforces.com/problemset/problem/488/B
Giga Tower,http://codeforces.com/problemset/problem/488/A
Tourists,http://codeforces.com/problemset/problem/487/E
Conveyor Belts,http://codeforces.com/problemset/problem/487/D
Prefix Product Sequence,http://codeforces.com/problemset/problem/487/C
Strip,http://codeforces.com/problemset/problem/487/B
Fight the Monster,http://codeforces.com/problemset/problem/487/A
LIS of Sequence,http://codeforces.com/problemset/problem/486/E
Valid Sets,http://codeforces.com/problemset/problem/486/D
Palindrome Transformation,http://codeforces.com/problemset/problem/486/C
OR in Matrix,http://codeforces.com/problemset/problem/486/B
Calculating Function,http://codeforces.com/problemset/problem/486/A
Valuable Resources,http://codeforces.com/problemset/problem/485/B
Factory,http://codeforces.com/problemset/problem/485/A
Sign on Fence,http://codeforces.com/problemset/problem/484/E
Kindergarten,http://codeforces.com/problemset/problem/484/D
Strange Sorting,http://codeforces.com/problemset/problem/484/C
Maximum Value,http://codeforces.com/problemset/problem/484/B
Bits,http://codeforces.com/problemset/problem/484/A
Friends and Presents,http://codeforces.com/problemset/problem/483/B
Counterexample ,http://codeforces.com/problemset/problem/483/A
ELCA,http://codeforces.com/problemset/problem/482/E
Random Function and Tree,http://codeforces.com/problemset/problem/482/D
Game with Strings,http://codeforces.com/problemset/problem/482/C
Interesting Array,http://codeforces.com/problemset/problem/482/B
Diverse Permutation,http://codeforces.com/problemset/problem/482/A
Parking Lot,http://codeforces.com/problemset/problem/480/E
Parcels,http://codeforces.com/problemset/problem/480/D
Riding in a Lift,http://codeforces.com/problemset/problem/479/E
Long Jumps,http://codeforces.com/problemset/problem/479/D
Exams,http://codeforces.com/problemset/problem/479/C
Towers,http://codeforces.com/problemset/problem/479/B
Expression,http://codeforces.com/problemset/problem/479/A
Wavy numbers,http://codeforces.com/problemset/problem/478/E
Red-Green Towers,http://codeforces.com/problemset/problem/478/D
Table Decorations,http://codeforces.com/problemset/problem/478/C
Random Teams,http://codeforces.com/problemset/problem/478/B
Initial Bet,http://codeforces.com/problemset/problem/478/A
Dreamoon and Notepad,http://codeforces.com/problemset/problem/477/E
Dreamoon and Binary,http://codeforces.com/problemset/problem/477/D
Dreamoon and Strings,http://codeforces.com/problemset/problem/476/E
Dreamoon and Sets,http://codeforces.com/problemset/problem/476/D
Dreamoon and Sums,http://codeforces.com/problemset/problem/476/C
Dreamoon and WiFi,http://codeforces.com/problemset/problem/476/B
Dreamoon and Stairs,http://codeforces.com/problemset/problem/476/A
Meta-universe,http://codeforces.com/problemset/problem/475/F
Strongly Connected City 2,http://codeforces.com/problemset/problem/475/E
CGCDSSQ,http://codeforces.com/problemset/problem/475/D
Kamal-ol-molk's Painting,http://codeforces.com/problemset/problem/475/C
Strongly Connected City,http://codeforces.com/problemset/problem/475/B
Bayan Bus,http://codeforces.com/problemset/problem/475/A
Ant colony,http://codeforces.com/problemset/problem/474/F
Pillars,http://codeforces.com/problemset/problem/474/E
Flowers,http://codeforces.com/problemset/problem/474/D
Captain Marmot,http://codeforces.com/problemset/problem/474/C
Worms,http://codeforces.com/problemset/problem/474/B
Keyboard,http://codeforces.com/problemset/problem/474/A
Design Tutorial: Increase the Constraints,http://codeforces.com/problemset/problem/472/G
Design Tutorial: Change the Goal,http://codeforces.com/problemset/problem/472/F
Design Tutorial: Learn from a Game,http://codeforces.com/problemset/problem/472/E
Design Tutorial: Inverse the Problem,http://codeforces.com/problemset/problem/472/D
Design Tutorial: Make It Nondeterministic,http://codeforces.com/problemset/problem/472/C
Design Tutorial: Learn from Life,http://codeforces.com/problemset/problem/472/B
Design Tutorial: Learn from Math,http://codeforces.com/problemset/problem/472/A
MUH and Lots and Lots of Segments,http://codeforces.com/problemset/problem/471/E
MUH and Cube Walls,http://codeforces.com/problemset/problem/471/D
MUH and House of Cards,http://codeforces.com/problemset/problem/471/C
MUH and Important Things,http://codeforces.com/problemset/problem/471/B
MUH and Sticks,http://codeforces.com/problemset/problem/471/A
Array Sorting,http://codeforces.com/problemset/problem/470/H
Hamming Distance,http://codeforces.com/problemset/problem/470/G
Pairwise Sums,http://codeforces.com/problemset/problem/470/F
Chessboard,http://codeforces.com/problemset/problem/470/E
Caesar Cipher,http://codeforces.com/problemset/problem/470/D
Eval,http://codeforces.com/problemset/problem/470/C
Hexakosioihexekontahexaphobia,http://codeforces.com/problemset/problem/470/B
Crystal Ball Sequence,http://codeforces.com/problemset/problem/470/A
Chat Online,http://codeforces.com/problemset/problem/469/B
I Wanna Be the Guy,http://codeforces.com/problemset/problem/469/A
Permanent,http://codeforces.com/problemset/problem/468/E
Tree,http://codeforces.com/problemset/problem/468/D
Hack it!,http://codeforces.com/problemset/problem/468/C
Two Sets,http://codeforces.com/problemset/problem/468/B
24 Game,http://codeforces.com/problemset/problem/468/A
Alex and Complicated Task,http://codeforces.com/problemset/problem/467/E
Fedor and Essay,http://codeforces.com/problemset/problem/467/D
George and Job,http://codeforces.com/problemset/problem/467/C
Fedor and New Game,http://codeforces.com/problemset/problem/467/B
George and Accommodation,http://codeforces.com/problemset/problem/467/A
Information Graph,http://codeforces.com/problemset/problem/466/E
Increase Sequence,http://codeforces.com/problemset/problem/466/D
Number of Ways,http://codeforces.com/problemset/problem/466/C
Wonder Room,http://codeforces.com/problemset/problem/466/B
Cheap Travel,http://codeforces.com/problemset/problem/466/A
Inbox (100500),http://codeforces.com/problemset/problem/465/B
inc ARG,http://codeforces.com/problemset/problem/465/A
The Classic Problem,http://codeforces.com/problemset/problem/464/E
World of Darkraft - 2,http://codeforces.com/problemset/problem/464/D
Substitutes in Number,http://codeforces.com/problemset/problem/464/C
Restore Cube ,http://codeforces.com/problemset/problem/464/B
No to Palindromes!,http://codeforces.com/problemset/problem/464/A
Caisa and Tree,http://codeforces.com/problemset/problem/463/E
Gargari and Permutations,http://codeforces.com/problemset/problem/463/D
Gargari and Bishops,http://codeforces.com/problemset/problem/463/C
Caisa and Pylons,http://codeforces.com/problemset/problem/463/B
Caisa and Sugar,http://codeforces.com/problemset/problem/463/A
Appleman and Card Game,http://codeforces.com/problemset/problem/462/B
Appleman and Easy Task,http://codeforces.com/problemset/problem/462/A
Appleman and a Game,http://codeforces.com/problemset/problem/461/E
Appleman and Complicated Task,http://codeforces.com/problemset/problem/461/D
Appleman and a Sheet of Paper,http://codeforces.com/problemset/problem/461/C
Appleman and Tree,http://codeforces.com/problemset/problem/461/B
Appleman and Toastman,http://codeforces.com/problemset/problem/461/A
Roland and Rose,http://codeforces.com/problemset/problem/460/E
Little Victor and Set,http://codeforces.com/problemset/problem/460/D
Present,http://codeforces.com/problemset/problem/460/C
Little Dima and Equation,http://codeforces.com/problemset/problem/460/B
Vasya and Socks,http://codeforces.com/problemset/problem/460/A
Pashmak and Graph,http://codeforces.com/problemset/problem/459/E
Pashmak and Parmida's problem,http://codeforces.com/problemset/problem/459/D
Pashmak and Buses,http://codeforces.com/problemset/problem/459/C
Pashmak and Flowers,http://codeforces.com/problemset/problem/459/B
Pashmak and Garden,http://codeforces.com/problemset/problem/459/A
An easy problem about trees,http://codeforces.com/problemset/problem/457/F
Flow Optimality,http://codeforces.com/problemset/problem/457/E
Bingo!,http://codeforces.com/problemset/problem/457/D
Elections,http://codeforces.com/problemset/problem/457/C
Distributed Join,http://codeforces.com/problemset/problem/457/B
Golden System,http://codeforces.com/problemset/problem/457/A
Fedya and Maths,http://codeforces.com/problemset/problem/456/B
Laptops,http://codeforces.com/problemset/problem/456/A
Function,http://codeforces.com/problemset/problem/455/E
Serega and Fun,http://codeforces.com/problemset/problem/455/D
Civilization,http://codeforces.com/problemset/problem/455/C
A Lot of Games,http://codeforces.com/problemset/problem/455/B
Boredom,http://codeforces.com/problemset/problem/455/A
Little Pony and Sort by Shift,http://codeforces.com/problemset/problem/454/B
Little Pony and Crystal Mine,http://codeforces.com/problemset/problem/454/A
Little Pony and Lord Tirek,http://codeforces.com/problemset/problem/453/E
Little Pony and Elements of Harmony,http://codeforces.com/problemset/problem/453/D
Little Pony and Summer Sun Celebration,http://codeforces.com/problemset/problem/453/C
Little Pony and Harmony Chest,http://codeforces.com/problemset/problem/453/B
Little Pony and Expected Maximum,http://codeforces.com/problemset/problem/453/A
Permutation,http://codeforces.com/problemset/problem/452/F
Three strings,http://codeforces.com/problemset/problem/452/E
Washer, Dryer, Folder,http://codeforces.com/problemset/problem/452/D
Magic Trick,http://codeforces.com/problemset/problem/452/C
4-point polyline,http://codeforces.com/problemset/problem/452/B
Eevee,http://codeforces.com/problemset/problem/452/A
Devu and Flowers,http://codeforces.com/problemset/problem/451/E
Count Good Substrings,http://codeforces.com/problemset/problem/451/D
Predict Outcome of the Game,http://codeforces.com/problemset/problem/451/C
Sort the Array,http://codeforces.com/problemset/problem/451/B
Game With Sticks,http://codeforces.com/problemset/problem/451/A
Jzzhu and Sequences,http://codeforces.com/problemset/problem/450/B
Jzzhu and Children,http://codeforces.com/problemset/problem/450/A
Jzzhu and Squares,http://codeforces.com/problemset/problem/449/E
Jzzhu and Numbers,http://codeforces.com/problemset/problem/449/D
Jzzhu and Apples,http://codeforces.com/problemset/problem/449/C
Jzzhu and Cities,http://codeforces.com/problemset/problem/449/B
Jzzhu and Chocolate,http://codeforces.com/problemset/problem/449/A
Divisors,http://codeforces.com/problemset/problem/448/E
Multiplication Table,http://codeforces.com/problemset/problem/448/D
Painting Fence,http://codeforces.com/problemset/problem/448/C
Suffix Structures,http://codeforces.com/problemset/problem/448/B
Rewards,http://codeforces.com/problemset/problem/448/A
DZY Loves Strings,http://codeforces.com/problemset/problem/447/B
DZY Loves Hash,http://codeforces.com/problemset/problem/447/A
DZY Loves Bridges,http://codeforces.com/problemset/problem/446/E
DZY Loves Games,http://codeforces.com/problemset/problem/446/D
DZY Loves Fibonacci Numbers,http://codeforces.com/problemset/problem/446/C
DZY Loves Modification,http://codeforces.com/problemset/problem/446/B
DZY Loves Sequences,http://codeforces.com/problemset/problem/446/A
DZY Loves Chemistry,http://codeforces.com/problemset/problem/445/B
DZY Loves Chessboard,http://codeforces.com/problemset/problem/445/A
DZY Loves Planting,http://codeforces.com/problemset/problem/444/E
DZY Loves Strings,http://codeforces.com/problemset/problem/444/D
DZY Loves Colors,http://codeforces.com/problemset/problem/444/C
DZY Loves FFT,http://codeforces.com/problemset/problem/444/B
DZY Loves Physics,http://codeforces.com/problemset/problem/444/A
Kolya and Tandem Repeat,http://codeforces.com/problemset/problem/443/B
Anton and Letters,http://codeforces.com/problemset/problem/443/A
Gena and Second Distance,http://codeforces.com/problemset/problem/442/E
Adam and Tree,http://codeforces.com/problemset/problem/442/D
Artem and Array ,http://codeforces.com/problemset/problem/442/C
Andrey and Problem,http://codeforces.com/problemset/problem/442/B
Borya and Hanabi,http://codeforces.com/problemset/problem/442/A
Valera and Number,http://codeforces.com/problemset/problem/441/E
Valera and Swaps,http://codeforces.com/problemset/problem/441/D
Valera and Tubes ,http://codeforces.com/problemset/problem/441/C
Valera and Fruits,http://codeforces.com/problemset/problem/441/B
Valera and Antique Items,http://codeforces.com/problemset/problem/441/A
Berland Federalization,http://codeforces.com/problemset/problem/440/D
One-Based Arithmetic,http://codeforces.com/problemset/problem/440/C
Balancer,http://codeforces.com/problemset/problem/440/B
Forgotten Episode,http://codeforces.com/problemset/problem/440/A
Devu and Birthday Celebration,http://codeforces.com/problemset/problem/439/E
Devu and his Brother,http://codeforces.com/problemset/problem/439/D
Devu and Partitioning of the Array,http://codeforces.com/problemset/problem/439/C
Devu, the Dumb Guy,http://codeforces.com/problemset/problem/439/B
Devu, the Singer and Churu, the Joker,http://codeforces.com/problemset/problem/439/A
The Child and Binary Tree,http://codeforces.com/problemset/problem/438/E
The Child and Sequence,http://codeforces.com/problemset/problem/438/D
The Child and Polygon,http://codeforces.com/problemset/problem/437/E
The Child and Zoo,http://codeforces.com/problemset/problem/437/D
The Child and Toy,http://codeforces.com/problemset/problem/437/C
The Child and Set,http://codeforces.com/problemset/problem/437/B
The Child and Homework,http://codeforces.com/problemset/problem/437/A
Banners,http://codeforces.com/problemset/problem/436/F
Cardboard Box,http://codeforces.com/problemset/problem/436/E
Pudding Monsters,http://codeforces.com/problemset/problem/436/D
Dungeons and Candies,http://codeforces.com/problemset/problem/436/C
Om Nom and Spiders,http://codeforces.com/problemset/problem/436/B
Feed with Candy,http://codeforces.com/problemset/problem/436/A
Special Graph,http://codeforces.com/problemset/problem/435/E
Special Grid,http://codeforces.com/problemset/problem/435/D
Cardiogram,http://codeforces.com/problemset/problem/435/C
Pasha Maximizes,http://codeforces.com/problemset/problem/435/B
Queue on Bus Stop,http://codeforces.com/problemset/problem/435/A
Furukawa Nagisa's Tree,http://codeforces.com/problemset/problem/434/E
Nanami's Power Plant,http://codeforces.com/problemset/problem/434/D
Tachibana Kanade's Tofu,http://codeforces.com/problemset/problem/433/E
Nanami's Digital Board,http://codeforces.com/problemset/problem/433/D
Ryouko's Memory Note,http://codeforces.com/problemset/problem/433/C
Kuriyama Mirai's Stones,http://codeforces.com/problemset/problem/433/B
Kitahara Haruki's Gift,http://codeforces.com/problemset/problem/433/A
Square Tiling,http://codeforces.com/problemset/problem/432/E
Prefixes and Suffixes,http://codeforces.com/problemset/problem/432/D
Prime Swaps,http://codeforces.com/problemset/problem/432/C
Football Kit,http://codeforces.com/problemset/problem/432/B
Choosing Teams,http://codeforces.com/problemset/problem/432/A
Chemistry Experiment,http://codeforces.com/problemset/problem/431/E
Random Task,http://codeforces.com/problemset/problem/431/D
k-Tree,http://codeforces.com/problemset/problem/431/C
Shower Line,http://codeforces.com/problemset/problem/431/B
Black Square,http://codeforces.com/problemset/problem/431/A
Balls Game,http://codeforces.com/problemset/problem/430/B
Points and Segments (easy),http://codeforces.com/problemset/problem/430/A
Points and Segments,http://codeforces.com/problemset/problem/429/E
Tricky Function,http://codeforces.com/problemset/problem/429/D
Guess the Tree,http://codeforces.com/problemset/problem/429/C
Working out,http://codeforces.com/problemset/problem/429/B
Xor-tree,http://codeforces.com/problemset/problem/429/A
Police Patrol,http://codeforces.com/problemset/problem/427/E
Match & Catch,http://codeforces.com/problemset/problem/427/D
Checkposts,http://codeforces.com/problemset/problem/427/C
Prison Transfer,http://codeforces.com/problemset/problem/427/B
Police Recruits,http://codeforces.com/problemset/problem/427/A
Sereja and Mirroring,http://codeforces.com/problemset/problem/426/B
Sereja and Mugs,http://codeforces.com/problemset/problem/426/A
Sereja and Sets,http://codeforces.com/problemset/problem/425/E
Sereja and Squares,http://codeforces.com/problemset/problem/425/D
Sereja and Two Sequences,http://codeforces.com/problemset/problem/425/C
Sereja and Table ,http://codeforces.com/problemset/problem/425/B
Sereja and Swaps,http://codeforces.com/problemset/problem/425/A
Colored Jenga,http://codeforces.com/problemset/problem/424/E
Biathlon Track,http://codeforces.com/problemset/problem/424/D
Magic Formulas,http://codeforces.com/problemset/problem/424/C
Megacity,http://codeforces.com/problemset/problem/424/B
Squats,http://codeforces.com/problemset/problem/424/A
Bug in Code,http://codeforces.com/problemset/problem/421/D
Pasha and Hamsters,http://codeforces.com/problemset/problem/421/A
Playing the ball,http://codeforces.com/problemset/problem/420/E
Cup Trick,http://codeforces.com/problemset/problem/420/D
Bug in Code,http://codeforces.com/problemset/problem/420/C
Online Meeting,http://codeforces.com/problemset/problem/420/B
Start Up,http://codeforces.com/problemset/problem/420/A
Tricky Password,http://codeforces.com/problemset/problem/418/E
Big Problems for Organizers,http://codeforces.com/problemset/problem/418/D
Square Table,http://codeforces.com/problemset/problem/417/E
Cunning Gena,http://codeforces.com/problemset/problem/417/D
Football,http://codeforces.com/problemset/problem/417/C
Crash,http://codeforces.com/problemset/problem/417/B
Elimination,http://codeforces.com/problemset/problem/417/A
President's Path,http://codeforces.com/problemset/problem/416/E
Population Size,http://codeforces.com/problemset/problem/416/D
Booking System,http://codeforces.com/problemset/problem/416/C
Art Union,http://codeforces.com/problemset/problem/416/B
Guess a number!,http://codeforces.com/problemset/problem/416/A
Mashmokh and Tokens,http://codeforces.com/problemset/problem/415/B
Mashmokh and Lights,http://codeforces.com/problemset/problem/415/A
Mashmokh's Designed Problem,http://codeforces.com/problemset/problem/414/E
Mashmokh and Water Tanks,http://codeforces.com/problemset/problem/414/D
Mashmokh and Reverse Operation,http://codeforces.com/problemset/problem/414/C
Mashmokh and ACM,http://codeforces.com/problemset/problem/414/B
Mashmokh and Numbers,http://codeforces.com/problemset/problem/414/A
Maze 2D,http://codeforces.com/problemset/problem/413/E
2048,http://codeforces.com/problemset/problem/413/D
Jeopardy!,http://codeforces.com/problemset/problem/413/C
Spyke Chatting,http://codeforces.com/problemset/problem/413/B
Data Recovery,http://codeforces.com/problemset/problem/413/A
E-mail Addresses,http://codeforces.com/problemset/problem/412/E
Giving Awards,http://codeforces.com/problemset/problem/412/D
Pattern,http://codeforces.com/problemset/problem/412/C
Network Configuration,http://codeforces.com/problemset/problem/412/B
Poster,http://codeforces.com/problemset/problem/412/A
Kicker,http://codeforces.com/problemset/problem/411/C
Multi-core Processor,http://codeforces.com/problemset/problem/411/B
Password Check,http://codeforces.com/problemset/problem/411/A
Feed the Golorp,http://codeforces.com/problemset/problem/409/I
A + B Strikes Back,http://codeforces.com/problemset/problem/409/H
On a plane,http://codeforces.com/problemset/problem/409/G
000001,http://codeforces.com/problemset/problem/409/F
Dome,http://codeforces.com/problemset/problem/409/E
Big Data,http://codeforces.com/problemset/problem/409/D
Magnum Opus,http://codeforces.com/problemset/problem/409/C
Mysterious Language,http://codeforces.com/problemset/problem/409/B
The Great Game,http://codeforces.com/problemset/problem/409/A
Garland,http://codeforces.com/problemset/problem/408/B
Line to Cashier,http://codeforces.com/problemset/problem/408/A
k-d-sequence,http://codeforces.com/problemset/problem/407/E
Largest Submatrix 3,http://codeforces.com/problemset/problem/407/D
Curious Array,http://codeforces.com/problemset/problem/407/C
Long Path,http://codeforces.com/problemset/problem/407/B
Triangle,http://codeforces.com/problemset/problem/407/A
Hamming Triples,http://codeforces.com/problemset/problem/406/E
Hill Climbing,http://codeforces.com/problemset/problem/406/D
Graph Cutting,http://codeforces.com/problemset/problem/405/E
Toy Sum,http://codeforces.com/problemset/problem/405/D
Unusual Product,http://codeforces.com/problemset/problem/405/C
Domino Effect,http://codeforces.com/problemset/problem/405/B
Gravity Flip,http://codeforces.com/problemset/problem/405/A
Maze 1D,http://codeforces.com/problemset/problem/404/E
Minesweeper 1D,http://codeforces.com/problemset/problem/404/D
Restore Graph,http://codeforces.com/problemset/problem/404/C
Marathon,http://codeforces.com/problemset/problem/404/B
Valera and X,http://codeforces.com/problemset/problem/404/A
Two Rooted Trees,http://codeforces.com/problemset/problem/403/E
Beautiful Pairs of Numbers,http://codeforces.com/problemset/problem/403/D
Strictly Positive Matrix,http://codeforces.com/problemset/problem/402/E
Upgrading Array,http://codeforces.com/problemset/problem/402/D
Searching for Graph,http://codeforces.com/problemset/problem/402/C
Trees in a Row,http://codeforces.com/problemset/problem/402/B
Nuts,http://codeforces.com/problemset/problem/402/A
Olympic Games,http://codeforces.com/problemset/problem/401/E
Roman and Numbers,http://codeforces.com/problemset/problem/401/D
Team,http://codeforces.com/problemset/problem/401/C
Sereja and Contests,http://codeforces.com/problemset/problem/401/B
Vanya and Cards,http://codeforces.com/problemset/problem/401/A
Inna and Binary Logic,http://codeforces.com/problemset/problem/400/E
Dima and Bacteria,http://codeforces.com/problemset/problem/400/D
Inna and Huge Candy Matrix,http://codeforces.com/problemset/problem/400/C
Inna and New Matrix of Candies,http://codeforces.com/problemset/problem/400/B
Inna and Choose Options,http://codeforces.com/problemset/problem/400/A
Red and Blue Balls,http://codeforces.com/problemset/problem/399/B
Pages,http://codeforces.com/problemset/problem/399/A
Sorting Permutations,http://codeforces.com/problemset/problem/398/E
Instant Messanger,http://codeforces.com/problemset/problem/398/D
Tree and Array,http://codeforces.com/problemset/problem/398/C
Painting The Wall,http://codeforces.com/problemset/problem/398/B
Cards,http://codeforces.com/problemset/problem/398/A
On Corruption and Numbers,http://codeforces.com/problemset/problem/397/B
On Segment's Own Points,http://codeforces.com/problemset/problem/397/A
On Iteration of One Well-Known Function,http://codeforces.com/problemset/problem/396/E
On Sum of Number of Inversions in Permutations,http://codeforces.com/problemset/problem/396/D
On Changing Tree,http://codeforces.com/problemset/problem/396/C
On Sum of Fractions,http://codeforces.com/problemset/problem/396/B
On Number of Decompositions into Multipliers,http://codeforces.com/problemset/problem/396/A
Lightbulb for Minister,http://codeforces.com/problemset/problem/394/E
